2016-07-22 07:49:41;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 07:41:25;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 07:16:03;Выбор программы: проблемы физики и энергетики в МФТИ... https://t.co/49mvJomEwD
2016-07-22 07:13:09;RT @MagnaRussia: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер https://t.co/WaezXsqCzK https://t.co/suZDqMM33p
2016-07-22 07:04:03;RT @rodebobs84: Новые возможности в образовании: в МФТИ выдадут диплом гособразца после онлайн-обучения
2016-07-22 07:01:18;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:50:23;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:49:30;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:45:31;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:40:57;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:35:25;Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер https://t.co/WaezXsqCzK https://t.co/suZDqMM33p
2016-07-22 06:31:57;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:29:29;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:27:17;RT @sdelanounas: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 06:14:07;Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер #Россия #новости #сделаноунас https://t.co/C4Bs2NocUD
2016-07-22 05:03:41;Манометры технические газовые Физтех МП2-УФ D.50 РШ https://t.co/9ZICd8QEag
2016-07-21 21:33:29;шкальтов вячеслав мфти зам декана фупм 80-е годы #машины #транспорт #меню
2016-07-21 21:22:27;@animanya__0_0 Или МГУ - Гриффиндор Физтех - Равенкло Вышка - Слизерин Бауманка - Крутой Хаффлпафф
2016-07-21 20:45:53;@KSyomin Физтех. Мехвод. Сантех.
2016-07-21 20:44:09;Мехмед. Типа Физмат или физтех. Аа, ёпт, точняк, механик-медик на самоподрывающемся бмп💀 https://t.co/xawPeAhjou
2016-07-21 20:27:47;Мне понравилось видео "Физтех.Читалка: Кибербезопасность, или почему «1234» —
2016-07-21 19:54:05;RT @rodebobs84: Новые возможности в образовании: в МФТИ выдадут диплом гособразца после онлайн-обучения
2016-07-21 19:22:39;"...а, чтобы это доказать, надо либо жизнь на это положить, либо просто положить" #цитатывеликих в #мфти
2016-07-21 18:50:07;МФТИ станет новым местом работы для основателя Prisma
2016-07-21 17:28:36;RT @maths_helper: Как #быстро #решать #задания тестов #SHL #Анализ #числовой информации https://t.co/a4YLPRrNfg с помощью #репетитора МФТИ…
2016-07-21 17:17:11;Я тут поняла, что поступление на физтех было так недавно... Серьезно, еще столько же и всё, бакалавр???
2016-07-21 16:53:20;МФТИ обнадёживает https://t.co/w4puTw5nNz
2016-07-21 16:36:50;RT @mathOO7tutor: @maths_solver Как проходит #онлайн #обучение с #репетитором #МФТИ и ИНЯЗа по #Skype #реально https://t.co/hPYwxjxTuI http…
2016-07-21 16:35:45;RT @maths_helper: #Эксперты #МГИМО примут #участие в разработке #ЕГЭ по китайскому языку А #репетиторы #МФТИ - по #математике на #англ http…
2016-07-21 16:35:02;RT @mathOO7tutor: #Помощь #Математика с #решением #задач на #экзамене #онлайн https://t.co/o7DgVOTho2 Я сдам #ЕГЭ #ДВИ сессию за вас #репет…
2016-07-21 16:17:19;Мастер-класс для детей от BiTronics Lab и МФТИ «Управляй силой мысли или нейробиология на пальцах» https://t.co/ECqzmQmRy2
2016-07-21 14:45:11;Разработчик Prisma перейдет на работу в МФТИ
2016-07-21 14:31:00;@blackwidowbabys никакой не архитектурный нахуй! МФТИ пизже,ясное дело
2016-07-21 14:29:55;Как студенты МФТИ приучили 8 тысяч в Долгопрудном семей сортировать мусор:  https://t.co/ppEqTeCDuG
2016-07-21 14:29:23;Коляда положил оригинал в МФТИ лол  а он шарит пиздец
2016-07-21 14:19:44;RT @maths_helper: Как #быстро #решать #задания тестов #SHL #Анализ #числовой информации https://t.co/a4YLPRrNfg с помощью #репетитора МФТИ…
2016-07-21 14:19:22;Как #быстро #решать #задания тестов #SHL #Анализ #числовой информации https://t.co/a4YLPRrNfg с помощью #репетитора МФТИ и методов султанова
2016-07-21 13:52:50;RT @AnnaKislichenko: Подруга, закончившая МФТИ, получала визу в США. Ее мурыжили месяц,спрашивали,может ли она собрать ядерную бомбу. Она с…
2016-07-21 13:41:09;Подруга, закончившая МФТИ, получала визу в США. Ее мурыжили месяц,спрашивали,может ли она собрать ядерную бомбу. Она сказала "НЕТ". Пустили.
2016-07-21 13:30:54;RT @radio_mayak: О том, как ускорить компьютер - научный сотрудник лаборатории МФТИ АндрейВишнёвый.Включайте: https://t.co/1X1AAlQGU5 https…
2016-07-21 13:27:52;«Мексиканская шляпа» в графене позволит на порядок снизить энергопотребление процессоров будущего — МФТИ: https://t.co/AEDq9y62RP
2016-07-21 12:39:17;В магистратуру нужно будет пробовать поступить в МФТИ, ничонезнаю. :/
2016-07-21 10:40:30;RT @Phystech: МФТИ стал лучшим математическим вузом страны по версии аналитического центра «Эксперт-Урал»  https://t.co/M1fnfCipMQ https://…
2016-07-21 10:40:18;RT @mathOO7tutor: #Помощь #Математика с #решением #задач на #экзамене #онлайн https://t.co/o7DgVOTho2 Я сдам #ЕГЭ #ДВИ сессию за вас #репет…
2016-07-21 10:32:55;RT @maths_helper: #Эксперты #МГИМО примут #участие в разработке #ЕГЭ по китайскому языку А #репетиторы #МФТИ - по #математике на #англ http…
2016-07-21 10:25:21;RT @mathOO7tutor: #Математика для начинающих #готовиться к ЕГЭ https://t.co/AxH15TG3eB #ЕГЭ по #математике #Задачи по номерам #решение #реп…
2016-07-21 10:25:15;RT @mathOO7tutor: @maths_solver Как проходит #онлайн #обучение с #репетитором #МФТИ и ИНЯЗа по #Skype #реально https://t.co/hPYwxjxTuI http…
2016-07-21 10:24:00;RT @maths_helper: хотел бы позаниматься по #математике (7 класс) Готовимся к #ОГЭ и #ЕГЭ https://t.co/EOnRApekyr #Решения #репетитором #МФТ…
2016-07-21 10:23:14;RT @mathOO7tutor: @maths_helper Reading mind-bending book on Physics Найти сообща с #репетитором МФТИ закономерность #Корни х2 – х + 1 http…
2016-07-21 10:15:14;@Curly_69Dancer нет, это МФТИ
2016-07-21 10:13:40;RT @repetitor2012: Видео "Решение заданий ЗФТШ МФТИ онлайн Решим задачи в Skype" (https://t.co/0QcrpOGZgK)
2016-07-21 10:04:35;RT @mathOO7tutor: @repetitor2012 #foxford #Преподаватели #Преподаватель кафедры общей #физики #МФТИ #репетиторы #ЗФТШ #репетитор #ЕГЭ https…
2016-07-21 09:18:53;Институт химической физики, Центр фотохимии РАН, МФТИ
2016-07-21 09:15:36;RT @radio_mayak: О том, как ускорить компьютер - научный сотрудник лаборатории МФТИ АндрейВишнёвый.Включайте: https://t.co/1X1AAlQGU5 https…
2016-07-21 09:09:46;О том, как ускорить компьютер - научный сотрудник лаборатории МФТИ АндрейВишнёвый.Включайте: https://t.co/1X1AAlQGU5 https://t.co/BIh6YpJFfs
2016-07-21 08:45:01;ПОЗОР МФТИ ПРОВОКАТОР БОРИС НАДЕЖНО-ТРОЯНЕЦ ПОТЕРПЕЛ ПОЗОРНЫЙ КРАХ ОТ САТАНОВСКОГО И МИХЕЕВА НА ПОЕДИНКЕ СОЛОВЬЕВА! ПРОИГРАЕТ И ВЫБОРЫ 2016!
2016-07-21 08:04:33;Внезапно мне на работе пригождаются знания по математике, полученные в МФТИ. Офигенно.
2016-07-21 07:54:01;#irussia: Россиянин признан лучшим специалистом в мире в сфере data science: Выпускник МФТИ, ШАД «Яндекс» и Н... https://t.co/fL8fH2YzhR
2016-07-21 07:50:53;@Letay_so_mnoyy @Suny_ice @6xzxzxz9 @zmnln кстати , разве Никита в МФТИ ,а не в МИФИ или МИРЭА?
2016-07-21 07:22:23;@6xzxzxz9 @VolnoovaD @Letay_so_mnoyy @zmnln в МФТИ на факультет общей прикладной физики проходной в этом году 302😨
2016-07-21 06:32:11;RT @maths_helper: как #решать #ЕГЭ по #математике #онлайн #подготовка к #ОГЭ #ГИА #математика, #задачи по математике https://t.co/gA5m0qaZF…
2016-07-21 05:55:09;#irussia: Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер: Ученые из России придумали способ использов... https://t.co/S1GrUm3ICl
2016-07-21 05:33:37;RT @mathOO7tutor: Занятие ведет #репетитор #МГУ #кафедры общей #физики #МФТИ, старший #преподаватель физики #ЗФТШ #сотрудник #лаборатории #…
2016-07-21 05:33:30;RT @maths_helper: Когда только препод #репетитор по #математике из университета #МФТИ #Султанов может #решить #задание из #ЕГЭ 👌👌👌 #математ…
2016-07-21 05:33:19;RT @mathOO7tutor: #Репетитор по математике #преподаватель #МФТИ подготовит к #ЕГЭ Индивидуальная #помощь #Примеры #задач ОГЭ и #хвосты http…
2016-07-21 05:14:00;RT @Phystech: Физики из МФТИ создали прототип дешёвого и надежного лазерного скальпеля на основе керамики  https://t.co/JS73ncXoeh https://…
2016-07-21 05:06:11;RT @rodebobs84: Новые возможности в образовании: в МФТИ выдадут диплом гособразца после онлайн-обучения
2016-07-21 05:01:27;RT @maths_helper: Когда только препод #репетитор по #математике из университета #МФТИ #Султанов может #решить #задание из #ЕГЭ 👌👌👌 #математ…
2016-07-21 05:01:16;RT @mathOO7tutor: #Репетитор по математике #преподаватель #МФТИ подготовит к #ЕГЭ Индивидуальная #помощь #Примеры #задач ОГЭ и #хвосты http…
2016-07-21 05:01:03;RT @mathOO7tutor: Занятие ведет #репетитор #МГУ #кафедры общей #физики #МФТИ, старший #преподаватель физики #ЗФТШ #сотрудник #лаборатории #…
2016-07-21 05:00:05;Лекция Физтех.Читалки на тему "Что принесет 4 промышленная революция?" https://t.co/8s1hDx3jpX
2016-07-21 04:19:39;В МФТИ откроется первая онлайн-регистратура в России https://t.co/Qr6jmphf1Z
2016-07-21 02:45:59;шкальтов вячеслав мфти зам декана фупм 80-е годы #сериал #деньги #желание
2016-07-20 22:52:31;Российские физики создали прототип керамического лазерного скальпеля: Ученые из МФТИ создали прототип компакт... https://t.co/PI3gQSlwvO
2016-07-20 20:17:51;@mentholdream но я послушала дальше бакалаврку комплингвистики и биологиню-м.н.с., и, видимо, с мфти была проблема именно в "первокурсоте"
2016-07-20 20:02:08;RT @rodebobs84: Новые возможности в образовании: в МФТИ выдадут диплом гособразца после онлайн-обучения
2016-07-20 19:56:10;зашла на women in science, включила интервью первокурсницы мфти, думаю, вот сейчас будет что-то крутое а там уныние и стереотипчики
2016-07-20 19:34:04;RT @help_tutor: #Ассоциация #репетиторов в Москве https://t.co/L2vJDdvJTo с помощью #репетитора #МФТИ #репетиторы #Москва математика англий…
2016-07-20 19:25:59;RT @mathOO7tutor: Геометрические задачи на #ОГЭ #планиметрия https://t.co/4b0vNa6XjS Подготовка к #ЕГЭ или #ГИА. Как #подготовиться с помощ…
2016-07-20 15:20:06;RT @rodebobs84: Новые возможности в образовании: в МФТИ выдадут диплом гособразца после онлайн-обучения
2016-07-20 15:10:02;Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер | РИА Новости: https://t.co/hGmyrY4eTL
2016-07-20 14:08:48;Физики из МФТИ создали прототип дешёвого и надежного лазерного скальпеля на основе керамики  https://t.co/JS73ncXoeh https://t.co/FNv8XbKLTH
2016-07-20 14:06:40;Вот, человек МФТИ закончил, роботов делает....А вот нахуй в МФТИ Надеждин Б., я вот никак не могу понять?!  https://t.co/rl4XeGGTiz
2016-07-20 12:56:30;RT @mathOO7tutor: Геометрические задачи на #ОГЭ #планиметрия https://t.co/4b0vNa6XjS Подготовка к #ЕГЭ или #ГИА. Как #подготовиться с помощ…
2016-07-20 12:44:14;@ucantgetoverit если бы я ради этого стремился в вуз я бы пошел в мфти в вышке большинство девок. Но там все красивые!
2016-07-20 12:11:10;Физики из МФТИ и РКЦ "утрамбовали" квантовый компьютер - РИА Новости https://t.co/TpAr3NR7dl
2016-07-20 12:01:27;Российские школьники завоевали золотые медали на международных олимпиадах по физике и математике — МФТИ: https://t.co/Lo9eN8L9F7
2016-07-20 11:40:29;Какая лучшая зарплата выпускника МФТИ в среднем за месяц?
2016-07-20 10:20:08;Кто знает, что такое физтех?
2016-07-20 09:36:41;@_darya_way_ а у нас никто о том когда консульты в ДонНУ не знает, знаем что на Мат. кафедре 25 экзамен, а на ФизТех 27
2016-07-20 09:21:04;люди, кто-нибудь учится в МФТИ,расскажите что-нибудь про институт
2016-07-20 09:16:30;@_darya_way_ не, я на физтех подал😜
2016-07-20 09:01:26;RT @mathOO7tutor: Московский физико-технический #институт #Moscow Institute of #Physics and #Technology (State #University) #MIPT (SU) #Физ…
2016-07-20 09:01:10;Московский физико-технический #институт #Moscow Institute of #Physics and #Technology (State #University) #MIPT (SU) #Физика #факультет #МГУ
2016-07-20 08:27:21;Как может выпускник мфти получить работу в США?
2016-07-20 08:14:04;RT @rodebobs84: Новые возможности в образовании: в МФТИ выдадут диплом гособразца после онлайн-обучения
2016-07-20 07:49:41;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:40;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:39;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:39;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:37;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:37;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:36;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:35;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:35;RT @profinewsru: МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 07:49:34;МФТИ: лазер помог физикам увидеть сверхбыстрые изменения в молекулах #наука https://t.co/HXphqJ3pAV https://t.co/ZdsUwBh4ZK
2016-07-20 06:34:09;ПОЗОР МФТИ ПРОВОКАТОР БОРИС НАДЕЖНО-ТРОЯНЕЦ ПОТЕРПЕЛ ПОЗОРНЫЙ КРАХ ОТ САТАНОВСКОГО И МИХЕЕВА НА ПОЕДИНКЕ СОЛОВЬЕВА! ПРОИГРАЕТ И ВЫБОРЫ 2016!
2016-07-20 05:44:01;RT @mathOO7tutor: Математические #Лайфхаки здесь я рассказываю о лёгких и неожиданных способах решения сложных задач https://t.co/ACxb4bnE8…
2016-07-20 05:43:44;RT @mathOO7tutor: https://t.co/zcSEGhsrhC #Решение #задачи #онлайн Капля, имеющая отрицательный заряд разделилась на три части #физика #ЕГЭ…
2016-07-20 05:42:48;RT @mathOO7tutor: Прямая является касательной к графику функции https://t.co/Q7erUr1iIN исследовательская работа мои талантливые земляки #р…
2016-07-20 05:41:41;RT @help_tutor: #Найдите #сумму целых #решений #неравенства #Математика #ЕГЭ #ЦТ #ЗНО #ЕНТ https://t.co/zMmsi106bT #репетиторы #МФТИ https:…
2016-07-20 05:40:34;RT @YoranGrigori: https://t.co/xhJ3upBrPf Определите массу балки и место расположения точки упора #Физика #ЗФТШ #МФТИ #репетиторы #ЕГЭ http…
2016-07-20 05:39:50;RT @mathOO7tutor: #Решение задач заданий #ЗФТШ #МФТИ #Помощь преподавателя Физтеха онлайн #решить #задачи #задания #ЕгЭ ОГЭ #репетитор http…
2016-07-20 05:08:21;#кот #деньги #vk  московский физико-технический институт
2016-07-20 04:27:51;@omruruch ну я вот третий курс специализации от Я+МФТИ ковыряю. Вроде норм, но мне сравнивать особо не с чем.
2016-07-20 01:19:32;RT @amicableru: Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-20 00:30:04;RT @rodebobs84: Новые возможности в образовании: в МФТИ выдадут диплом гособразца после онлайн-обучения
2016-07-19 21:53:48;Ленинградцы отмочили очередной жлобский трюк - на бане висит листочек с надписью "МФТИ - приходите со своими... https://t.co/3lE26H8jTK
2016-07-19 21:51:19;RT @amicableru: Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-19 21:20:43;шкальтов вячеслав мфти зам декана фупм 80-е годы #instalike  #swag  #деньги
2016-07-19 20:59:01;Компания «Р-сенсорс» в сотрудничестве с МФТИ разработала и серийно выпускает #Союз Строителей
2016-07-19 20:25:18;RT @Phystech: МФТИ стал лучшим математическим вузом страны по версии аналитического центра «Эксперт-Урал»  https://t.co/M1fnfCipMQ https://…
2016-07-19 20:24:11;RT @help_tutor: #Найдите #сумму целых #решений #неравенства #Математика #ЕГЭ #ЦТ #ЗНО #ЕНТ https://t.co/zMmsi106bT #репетиторы #МФТИ https:…
2016-07-19 20:22:56;RT @YoranGrigori: https://t.co/xhJ3upBrPf Определите массу балки и место расположения точки упора #Физика #ЗФТШ #МФТИ #репетиторы #ЕГЭ http…
2016-07-19 20:22:22;RT @mathOO7tutor: #Решение задач заданий #ЗФТШ #МФТИ #Помощь преподавателя Физтеха онлайн #решить #задачи #задания #ЕгЭ ОГЭ #репетитор http…
2016-07-19 19:51:42;RT @amicableru: Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-19 19:51:10;RT @amicableru: Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-19 19:45:32;RT @amicableru: Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-19 19:42:41;RT @amicableru: Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-19 19:40:37;RT @amicableru: Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-19 19:38:42;Слава #Физтех'у ✌🏻️✌🏻✌🏻 https://t.co/AaTW7ZrLrI
2016-07-19 19:31:07;ахах, сука кто-то вот поступает в мфти или мгу и я такой "бля, пиздуй отсюда :))))" *когда ты дно*
2016-07-19 19:27:40;Надеюсь в мфти и мгу берут слепых неудачников А то пообщался с тян которой по зрению отказали в инж колледже и она пошла на библиотекаря лол
2016-07-19 19:22:11;RT @Phystech: МФТИ стал лучшим математическим вузом страны по версии аналитического центра «Эксперт-Урал»  https://t.co/M1fnfCipMQ https://…
2016-07-19 18:16:05;RT @distanceEnglish: Московский физико-технический институт https://t.co/lEPLLovaIM
2016-07-19 17:17:45;"зачем тебе физтех? ооо, а на мехмате что будешь делать? может, на архитектурный пойдёшь?"  извините, у вас забыла спросить
2016-07-19 14:18:18;МФТИ стал лучшим математическим вузом страны по версии аналитического центра «Эксперт-Урал»  https://t.co/M1fnfCipMQ https://t.co/PnYyTc2c7S
2016-07-19 13:20:41;RT @mathOO7tutor: #Решение задач заданий #ЗФТШ #МФТИ #Помощь преподавателя Физтеха онлайн #решить #задачи #задания #ЕгЭ ОГЭ #репетитор http…
2016-07-19 12:08:47;Фонд Сколково и биофармкластер Северный на базе МФТИ в конце июня  запустили конкурс проектов в области медтехнологий Качество  жизни–2016.
2016-07-19 11:43:29;Триумфаторы Международной олимпиады из Мордовии уже зачислены в Московский физико-технический институт https://t.co/3oey9lcxD0
2016-07-19 11:18:31;RT @YoranGrigori: https://t.co/xhJ3upBrPf Определите массу балки и место расположения точки упора #Физика #ЗФТШ #МФТИ #репетиторы #ЕГЭ http…
2016-07-19 11:17:05;RT @help_tutor: #Найдите #сумму целых #решений #неравенства #Математика #ЕГЭ #ЦТ #ЗНО #ЕНТ https://t.co/zMmsi106bT #репетиторы #МФТИ https:…
2016-07-19 11:16:14;RT @mathOO7tutor: Прямая является касательной к графику функции https://t.co/Q7erUr1iIN исследовательская работа мои талантливые земляки #р…
2016-07-19 11:14:54;RT @mathOO7tutor: https://t.co/zcSEGhsrhC #Решение #задачи #онлайн Капля, имеющая отрицательный заряд разделилась на три части #физика #ЕГЭ…
2016-07-19 11:14:24;RT @mathOO7tutor: Математические #Лайфхаки здесь я рассказываю о лёгких и неожиданных способах решения сложных задач https://t.co/ACxb4bnE8…
